Date,Location,Crop,Helicoverpa_eggs,Helicoverpa_larvae
31/01/2014,BW 05A5,Chickpea,0.0,0.5
31/01/2014,BW 04A4; B4,Chickpea,0.0,0.8
31/01/2014,BW 04A1,Safflower,0.0,0.0
03/02/2014,RCW 01IS03E,Sorghum,,0.0
03/02/2014,RCW 19AIS02S,Sorghum,,0.0
03/02/2014,RCW 19AIS02MI,Sorghum,,0.0
03/02/2014,RCW 19AIS02N,Sorghum,,0.0
03/02/2014,RCW 01IS03,Pearl millet,,0.0
03/02/2014,RCW 17C2S,Sorghum,,0.0
03/02/2014,RCW 17C2MI,Pigeonpea,0.6,0.0
03/02/2014,RCW 17B1,Pigeonpea,0.9,0.1
03/02/2014,RCW 13AE,Maize,,0.0
03/02/2014,RCW 13AW,Maize,,0.0
03/02/2014,RCW 14A,Maize,,0.0
03/02/2014,RCW 14BMIPOTS,Maize,,0.0
03/02/2014,ROS LATE,Sorghum,,0.0
03/02/2014,ROS,Chickpea,0.0,0.0
03/02/2014,ROS,Groundnut,0.0,0.0
03/02/2014,ROS CIMMYT,Maize,,0.0
03/02/2014,RCE 06M,Sorghum,,0.0
03/02/2014,RCW 18C,Groundnut,0.0,0.0
03/02/2014,RCW 18BW,Groundnut,0.0,0.0
03/02/2014,ROS DHFBACK,Sorghum,,0.0
03/02/2014,RP 08B,Groundnut,0.0,0.1
04/02/2014,BP 08C,Sorghum,,0.0
03/02/2014,RP 08A,Groundnut,0.0,0.0
03/02/2014,RCE 12B,Sorghum,,0.0
03/02/2014,RCE 16,Groundnut,0.0,0.0
03/02/2014,RP 01C,Sorghum,,3.0
03/02/2014,RP 01B,Sorghum,,3.0
03/02/2014,RP 01A,Sorghum,,5.0
04/02/2014,BP 06B,Sorghum,,4.0
04/02/2014,BP 11A,Sorghum,,0.0
04/02/2014,BP 11BE,Sorghum,,0.0
04/02/2014,BL 02BW,Sorghum,,0.0
04/02/2014,BL 02BE,Sorghum,,0.0
04/02/2014,BP 02A,Maize,,0.0
04/02/2014,BP 08BM,Chickpea,0.0,1.8
04/02/2014,BP 08B,Pigeonpea,0.0,0.0
04/02/2014,BP 08AE,Chickpea,0.0,0.1
04/02/2014,BP 12B,Chickpea,0.0,1.7
04/02/2014,BP 12A GREEN,Chickpea,0.6,0.6
04/02/2014,BP 03C,Pigeonpea,0.0,0.2
04/02/2014,BP 14A NET,Pigeonpea,0.0,0.4
04/02/2014,BP 14B,Pigeonpea,0.0,0.4
04/02/2014,BP 02B,Maize,,0.0
04/02/2014,BP 13AM,Chickpea,0.0,2.2
04/02/2014,BP 13AE,Chickpea,0.4,1.6
04/02/2014,BP 13AE,Pigeonpea,1.2,1.2
05/02/2014,BM 16CE,Sorghum,,0.0
05/02/2014,BM 16BE,Sorghum,,0.0
05/02/2014,BM 16BEW,Pearl millet,,0.0
05/02/2014,BM 01BIS03,Sorghum,,0.0
05/02/2014,BM 08AE,Sorghum,,0.0
05/02/2014,BM 08AW,Sorghum,,0.0
05/02/2014,BM 17CE,Maize,,0.0
05/02/2014,BM 17CMI,Maize,,0.0
05/02/2014,BM 17CW,Maize,,0.0
05/02/2014,BIL 06B,Maize,,0.0
05/02/2014,BIL 06A,Maize,,0.0
05/02/2014,BM 15C,Maize,,0.0
05/02/2014,BM 15CE,Pearl millet,,0.0
05/02/2014,BS 07C,Maize,,0.0
05/02/2014,RP 03A,Groundnut,0.0,0.2
05/02/2014,RP 03B,Groundnut,0.0,0.1
05/02/2014,RP 03C,Groundnut,0.0,0.2
05/02/2014,BS 07A,Maize,,0.0
06/02/2014,Q01C2N,Maize,,0.0
06/02/2014,Q01C2S,Pearl millet,,0.0
06/02/2014,RM 18CSW,Groundnut,0.0,0.0
06/02/2014,RL 33IS03E,Sorghum,,0.0
06/02/2014,RL 33IS03W,Sorghum,,0.0
06/02/2014,RM 01AIS03,Pearl millet,,0.0
06/02/2014,RM 01AIS02S,Sorghum,,0.0
06/02/2014,RM 01AIS02N,Sorghum,,0.0
06/02/2014,RL 18B,Maize,,0.0
06/02/2014,RL 19E,Sorghum,,0.0
06/02/2014,RP 11A,Pearl millet,,0.0
06/02/2014,RP 12AN,Groundnut,0.0,0.0
06/02/2014,RP 08C,Groundnut,0.0,0.0
06/02/2014,RP 12AS,Pigeonpea,0.0,0.4
06/02/2014,RP 11B,Pearl millet,,0.0
06/02/2014,RP 11C,Pearl millet,,3.0
06/02/2014,RP 13CS,Maize,,0.0
06/02/2014,RP 13CS,Sorghum,,0.0
06/02/2014,RP 07CS,Pearl millet,,0.0
06/02/2014,RP 06C,Sorghum,,1.0
06/02/2014,RP 06A,Sorghum,,0.0
06/02/2014,RCE 03A,Pearl millet,,0.0
06/02/2014,RCE 03A,Maize,,0.0
07/02/2014,BW 04A4,Chickpea,0.0,0.0
07/02/2014,BW 04B4,Chickpea,0.3,0.3
07/02/2014,BW 07ABC,Safflower,0.0,0.0
07/02/2014,RCE 06M,Sorghum,,0.0
07/02/2014,BW 05B6,Chickpea,0.0,0.7
07/02/2014,BW 05A5,Chickpea,0.0,0.4
07/02/2014,BW 02B2W,Groundnut,0.0,0.0
07/02/2014,BW 02B2MI,Pigeonpea,0.4,0.0
07/02/2014,BW 02B2E,Chickpea,1.0,0.0
07/02/2014,BW 02A2E,Chickpea,1.0,0.0
07/02/2014,BW 02A2MI,Pigeonpea,0.2,0.0
07/02/2014,BW 02A2W,Groundnut,0.0,0.0
10/02/2014,RCW 13A,Maize,,0.0
10/02/2014,RCW 14A,Maize,,0.0
10/02/2014,ROS,Sorghum,,0.0
10/02/2014,ROS,Chickpea,0.2,0.2
10/02/2014,ROS,Lentil,0.0,0.0
10/02/2014,ROS,Groundnut,0.0,0.0
10/02/2014,ROS CIMMYT,Maize,,0.0
10/02/2014,RCW 18C,Groundnut,0.0,0.1
10/02/2014,RCW 18BW,Groundnut,0.0,0.0
10/02/2014,RCE 06M,Sorghum,,0.0
10/02/2014,RCE 06N,Pigeonpea,0.0,0.0
10/02/2014,RCW 01IS01W,Sorghum,,0.0
10/02/2014,RCW 19AIS02,Sorghum,,0.0
10/02/2014,RCW 19AIS02 LATE,Sorghum,,0.0
10/02/2014,RP 03A,Groundnut,0.0,0.1
10/02/2014,RP 03B,Groundnut,0.0,0.0
10/02/2014,RCE 03A,Maize,,0.0
10/02/2014,RCE 12B,Sorghum,,0.0
10/02/2014,RCE 16,Groundnut,0.0,0.0
10/02/2014,RCW 19AIS03,Pearl millet,,0.0
10/02/2014,RCE 07N,Pearl millet,,0.0
11/02/2014,BP 06B,Sorghum,,1.0
11/02/2014,BP 06AE,Sorghum,,1.0
11/02/2014,BP 06AW,Sorghum,,0.0
11/02/2014,BP 11BE,Sorghum,,0.0
11/02/2014,BP 04BW,Sorghum,,0.0
11/02/2014,BP 04CWE,Sorghum,,0.0
11/02/2014,BP 04CW,Sorghum,,0.0
11/02/2014,BL 02BW,Sorghum,,2.0
11/02/2014,BL 02BE,Sorghum,,0.0
11/02/2014,BP 02B,Maize,,0.0
11/02/2014,BP 02A,Maize,,0.0
11/02/2014,BP 08BM,Pigeonpea,0.0,0.0
11/02/2014,BP 08AE,Chickpea,0.4,0.2
11/02/2014,BP 12A LATE,Chickpea,0.4,1.8
11/02/2014,BP 12B E,Chickpea,0.0,0.8
11/02/2014,BL 02AWEST,Sorghum,,0.0
11/02/2014,BP 14A NET,Pigeonpea,0.0,0.4
11/02/2014,BP 13A,Pigeonpea,2.0,0.8
11/02/2014,BP 13AE,Chickpea,0.0,0.8
11/02/2014,RP 18BN,Sorghum,,0.0
11/02/2014,RP 01B,Sorghum,,4.0
11/02/2014,RP 01A,Sorghum,,3.0
11/02/2014,BS 03CIS04,Sorghum,,0.0
12/02/2014,BIL 02C,Maize,,0.0
12/02/2014,BS 07C,Maize,,0.0
12/02/2014,BS 07A,Maize,,0.0
12/02/2014,BIL 02B,Sorghum,,0.0
12/02/2014,BIL 06B5LINESE,Maize,,0.0
12/02/2014,BIL 06B,Maize,,0.0
12/02/2014,BS 07B,Maize,,0.0
12/02/2014,BM 16CE,Sorghum,,0.0
12/02/2014,BM 16BE,Sorghum,,0.0
12/02/2014,BM 16BEW,Pearl millet,,0.0
12/02/2014,BM 01BIS02,Pearl millet,,0.0
12/02/2014,BM 01BIS01,Sorghum,,0.0
12/02/2014,BM 07AW,Sorghum,,0.0
12/02/2014,BM 07AE,Sorghum,,0.0
12/02/2014,BM 17C,Maize,,0.0
12/02/2014,BM 15CE,Maize,,0.0
12/02/2014,BM 15AE,Sunflower,0.0,0.0
12/02/2014,BM 15AE,Pearl millet,,0.0
13/02/2014,RM 01BW,Maize,,0.0
13/02/2014,Q01C1S,Sorghum,,0.0
13/02/2014,Q01C1N,Sorghum,,0.0
13/02/2014,Q01C2N,Maize,,0.0
13/02/2014,Q01C2S,Pearl millet,,0.0
13/02/2014,Q01E1MI,Pearl millet,,0.0
13/02/2014,Q01E1S,Maize,,0.0
13/02/2014,Q01E1N,Sorghum,,0.0
13/02/2014,RL 33IS03W,Sorghum,,0.0
13/02/2014,RL 33IS03E,Sorghum,,0.0
13/02/2014,RL 33IS01,Pearl millet,,0.0
13/02/2014,RM 18CSW,Groundnut,0.0,0.0
13/02/2014,RL 19E,Sorghum,,0.0
13/02/2014,RL 18B,Maize,,0.0
13/02/2014,RP 08C,Groundnut,0.0,0.0
13/02/2014,RP 08B,Groundnut,0.0,0.2
13/02/2014,RP 12AN,Groundnut,0.0,0.0
14/02/2014,BIL 07AS01,Sorghum,,0.0
13/02/2014,RP 10C,Pearl millet,,0.0
13/02/2014,RP 12AS,Pigeonpea,0.0,0.0
13/02/2014,RP 08A,Groundnut,0.0,0.0
13/02/2014,RP 07CN,Pearl millet,,0.0
13/02/2014,RP 07B,Pearl millet,,0.0
13/02/2014,RP 11C,Pearl millet,,2.0
14/02/2014,BW 08A6,Sorghum,,0.0
13/02/2014,RP 11BS,Pearl millet,,0.0
13/02/2014,RP 11BN,Pearl millet,,0.0
13/02/2014,RP 06A,Sorghum,,1.0
13/02/2014,RP 06C,Sorghum,,0.0
13/02/2014,RP 07CS,Pearl millet,,0.0
14/02/2014,BW 01B2E,Chickpea,2.2,1.0
14/02/2014,BW 02B2MI,Pigeonpea,0.8,0.0
14/02/2014,BW 02B2W,Groundnut,0.0,0.0
14/02/2014,BW 02A2W,Groundnut,0.0,0.0
14/02/2014,BW 02A2MI,Pigeonpea,0.6,0.0
14/02/2014,BW 02A2E,Groundnut,1.0,0.6
14/02/2014,BW 04A4,Chickpea,0.0,0.9
14/02/2014,BW 04B4,Chickpea,0.0,1.0
14/02/2014,BW 07ABC,Safflower,0.0,0.2
14/02/2014,BW 08A4,Sorghum,,0.0
14/02/2014,RCW 19AIS02 LATE,Sorghum,,0.0
14/02/2014,RP 18B,Sorghum,,0.0
14/02/2014,BW 05B6,Chickpea,0.0,2.1
14/02/2014,BW 05A5,Chickpea,0.0,0.8
14/02/2014,RCW 18BE3LINES,Sorghum,,0.0
14/02/2014,RCW 18BE,Pearl millet,,0.0
17/02/2014,RCW 01IS03E,Sorghum,,0.0
17/02/2014,RCW 19AIS03,Pearl millet,,0.0
17/02/2014,RCW 19AIS02S,Pearl millet,,0.0
17/02/2014,RCW 19AIS02MI,Sorghum,,0.0
17/02/2014,RCW 19AIS02MI,Sorghum,,0.0
17/02/2014,RCW 19AIS02N,Sorghum,,0.0
17/02/2014,RCW 17C2S,Sorghum,,0.0
17/02/2014,RCW 17C2MI,Pigeonpea,0.0,0.0
17/02/2014,RCW 16B1,Pigeonpea,1.2,0.6
17/02/2014,RCE 16,Groundnut,0.0,0.2
17/02/2014,RCE 03A,Maize,,0.0
17/02/2014,RCE 03A,Pearl millet,,0.0
17/02/2014,RP 03A,Groundnut,0.0,0.6
17/02/2014,RP 03B,Groundnut,0.0,0.5
17/02/2014,RP 01B,Sorghum,,0.0
17/02/2014,RP 01A,Sorghum,,0.0
17/02/2014,ROS,Sorghum,,0.0
17/02/2014,ROS,Chickpea,0.0,0.4
17/02/2014,ROS,Groundnut,0.0,0.0
17/02/2014,ROS CIMMYT,Maize,,0.0
17/02/2014,RCW 18BE,Maize,,0.0
17/02/2014,RCW 18BE 3LINES,Sorghum,,0.0
17/02/2014,RCW 18BE,Pearl millet,,0.0
17/02/2014,RCW 18C,Groundnut,0.0,0.3
17/02/2014,RCW 18BW,Groundnut,0.0,0.0
17/02/2014,RCE 06S,Pearl millet,,0.0
17/02/2014,RCE 06M,Sorghum,,0.0
17/02/2014,RCE 06N,Pigeonpea,0.0,0.0
18/02/2014,BP 04CW,Sorghum,,0.0
18/02/2014,BP 04CWE,Sorghum,,0.0
18/02/2014,BP 04BW,Sorghum,,0.0
18/02/2014,BP 06AW,Sorghum,,0.0
18/02/2014,BP 11BE,Sorghum,,0.0
18/02/2014,BP 11A,Sorghum,,0.0
18/02/2014,BP 08C,Sorghum,,0.0
18/02/2014,BP 01IS05,Pearl millet,,0.0
18/02/2014,BP 08BE,Pigeonpea,0.0,0.0
18/02/2014,BP 02B,Maize,,0.0
18/02/2014,BL 02BE,Sorghum,,2.0
18/02/2014,BL 02AWEST,Sorghum,,0.0
18/02/2014,BL 02AWESTLATE,Sorghum,,0.0
18/02/2014,BP 14A,Pigeonpea,0.0,0.2
18/02/2014,BP 13AE,Pigeonpea,0.0,1.8
18/02/2014,BP 02A,Maize,,1.0
18/02/2014,BL 02BW,Sorghum,,5.0
18/02/2014,BP 08AE,Chickpea,0.0,1.0
19/02/2014,BM 16CE,Sorghum,,2.0
19/02/2014,BM 16BEE,Sorghum,,0.0
19/02/2014,BM 16BEW,Pearl millet,,0.0
19/02/2014,BM 08AE,Sorghum,,0.0
19/02/2014,BM 08AW,Sorghum,,0.0
19/02/2014,BIL 02B,Sorghum,,0.0
19/02/2014,BS 03CIS04,Sorghum,,0.0
19/02/2014,BS 07C,Maize,,0.0
19/02/2014,BS 07A,Maize,,0.0
19/02/2014,BP 12ALATE,Chickpea,0.6,1.2
19/02/2014,BIL 02C,Maize,,3.0
19/02/2014,BIL 06A,Maize,,0.0
19/02/2014,BS 07B,Maize,,0.0
19/02/2014,BP 12BLATE,Chickpea,0.0,1.0
19/02/2014,BM 15CE,Maize,,0.0
19/02/2014,BM 15AE,Sunflower,0.0,0.0
19/02/2014,BM 15AE,Pearl millet,,0.0
20/02/2014,Q01C1S,Sorghum,,0.0
20/02/2014,Q01C1N,Sorghum,,0.0
20/02/2014,Q01C2N,Maize,,0.0
20/02/2014,Q01C2S,Pearl millet,,0.0
20/02/2014,Q01E1MI,Pearl millet,,0.0
20/02/2014,Q01E1S,Maize,,0.0
20/02/2014,Q01E1N,Sorghum,,0.0
20/02/2014,RM 01AIS03,Pearl millet,,0.0
20/02/2014,RM 01AIS02,Sorghum,,0.0
20/02/2014,RL 33IS01,Pearl millet,,0.0
20/02/2014,RL 33IS03E,Sorghum,,0.0
20/02/2014,RM 18CSW,Groundnut,0.0,0.0
20/02/2014,RL 19E,Sorghum,,0.0
20/02/2014,RP 08C,Groundnut,0.0,0.0
20/02/2014,RP 10A,Pearl millet,,0.0
20/02/2014,RP 12AN,Groundnut,0.0,0.0
20/02/2014,RP 06C,Sorghum,,4.0
20/02/2014,RP 12AS,Pigeonpea,0.0,0.0
20/02/2014,RCE 06M,Sorghum,,0.0
20/02/2014,RP 13CS,Maize,,0.0
20/02/2014,RP 11C,Pearl millet,,3.0
20/02/2014,RP 07A,Pearl millet,,0.0
20/02/2014,RCW 19AIS02 LATE,Sorghum,,0.0
20/02/2014,BIL 07AS01E,Sorghum,,0.0
20/02/2014,RP 10C,Pearl millet,,0.0
20/02/2014,RP 18,Sorghum,,0.0
20/02/2014,RCE 07,Pearl millet,,0.0
21/02/2014,BW 02B2E,Chickpea,2.4,0.4
21/02/2014,BW 02B2MI,Pigeonpea,1.0,0.0
21/02/2014,BW 02B2W,Groundnut,0.0,0.0
21/02/2014,BW 02A2W,Groundnut,0.0,0.0
21/02/2014,BW 02A2MI,Pigeonpea,1.2,0.0
21/02/2014,BW 02A2E,Chickpea,2.4,0.0
21/02/2014,RP 03B,Groundnut,0.0,0.2
21/02/2014,BW 07ABC,Safflower,0.0,0.0
21/02/2014,RCW 18BE,Sorghum,,0.0
21/02/2014,BW 04A4,Chickpea,0.0,0.8
21/02/2014,BW 04B4,Chickpea,0.0,0.2
21/02/2014,BW 05B6,Chickpea,0.0,0.3
21/02/2014,BW 05A4; A5,Chickpea,0.0,0.5
21/02/2014,BP 13AE GREEN,Chickpea,0.4,1.2
21/02/2014,RCE 01N,Groundnut,0.0,0.0
21/02/2014,RP 07B,Pearl millet,,0.0
24/02/2014,RCW 01IS01,Pearl millet,,0.0
24/02/2014,RCW 01IS01W,Sorghum,,0.0
24/02/2014,RCW 19AIS02N,Sorghum,,0.0
24/02/2014,RCW 19AIS02MI,Sorghum,,0.0
24/02/2014,RCW 19AIS02MIS,Sorghum,,0.0
24/02/2014,RCW 19AIS02S,Pearl millet,,0.0
24/02/2014,RCW 17C1,Sorghum,,0.0
24/02/2014,RCW 17C2S,Sorghum,,0.0
24/02/2014,RCW 17C2MI,Pigeonpea,0.0,0.0
24/02/2014,RCE 16,Groundnut,0.0,0.4
24/02/2014,RCE 07N,Pearl millet,,0.0
24/02/2014,RCE 01N,Groundnut,0.0,0.0
24/02/2014,RCE 01S,Chickpea,0.6,0.0
24/02/2014,RP 03A,Groundnut,0.0,0.4
24/02/2014,RP 03B,Groundnut,0.0,0.1
24/02/2014,ROS CIMMYT,Maize,,0.0
24/02/2014,RCW 13A,Maize,,0.0
24/02/2014,RCW 14A,Maize,,0.0
24/02/2014,RCE 06S,Pearl millet,,0.0
24/02/2014,RCEN06M,Sorghum,,0.0
24/02/2014,RCE 06N,Pigeonpea,0.0,0.0
24/02/2014,RCW 18BW,Groundnut,0.0,0.0
24/02/2014,RCW 18BE,Maize,,0.0
24/02/2014,RCW 18BEM,Sorghum,,0.0
24/02/2014,RCW 18BE,Pearl millet,,0.0
24/02/2014,RCW 18C,Groundnut,0.0,0.0
24/02/2014,ROS,Sorghum,,0.0
24/02/2014,ROS,Pearl millet,,0.0
24/02/2014,ROS,Groundnut,0.0,0.0
24/02/2014,ROS LATE,Groundnut,0.0,0.0
25/02/2014,BP 04CW,Sorghum,,0.0
25/02/2014,BP 04CWE,Sorghum,,0.0
25/02/2014,BP 04BW,Sorghum,,0.0
25/02/2014,BP 06AW,Sorghum,,0.0
25/02/2014,BP 08C,Sorghum,,0.0
25/02/2014,BP 11A,Sorghum,,0.0
25/02/2014,BP 11BE,Sorghum,,0.0
25/02/2014,BP 14B NET,Pigeonpea,0.0,0.4
25/02/2014,BP 08AE,Chickpea,0.0,0.4
25/02/2014,BP 08AW LATE,Chickpea,0.2,0.0
25/02/2014,BP 13AE GREEN,Chickpea,0.0,1.4
25/02/2014,BP 13AE,Pigeonpea,0.0,0.6
25/02/2014,BP 12BE,Chickpea,0.0,0.4
25/02/2014,BP 01IS06,Pearl millet,,0.0
25/02/2014,BP 08BE,Pigeonpea,0.0,0.6
25/02/2014,BL 02AWN,Sorghum,,0.0
25/02/2014,BL 02AWN LATE,Sorghum,,0.0
25/02/2014,BL 02BE,Sorghum,,2.0
25/02/2014,BL 02BW,Sorghum,,2.0
25/02/2014,BP 02B,Maize,,0.0
25/02/2014,BP 02A,Maize,,0.0
26/02/2014,BM 15AE,Sunflower,0.0,0.0
25/02/2014,BP 04CW,Sorghum,,0.0
25/02/2014,BP 04CWE,Sorghum,,0.0
25/02/2014,BP 04BW,Sorghum,,0.0
25/02/2014,BP 06AW,Sorghum,,0.0
25/02/2014,BP 08C,Sorghum,,0.0
25/02/2014,BP 11A,Sorghum,,0.0
25/02/2014,BP 11BE,Sorghum,,0.0
25/02/2014,BP 14B NET,Pigeonpea,0.0,0.4
25/02/2014,BP 08AE,Chickpea,0.0,0.4
25/02/2014,BP 08AW LATE,Chickpea,0.2,0.0
25/02/2014,BP 13AE GREEN,Chickpea,0.0,1.4
25/02/2014,BP 13AE,Pigeonpea,0.0,0.6
25/02/2014,BP 12BE,Chickpea,0.0,0.4
25/02/2014,BP 01IS06,Pearl millet,,0.0
25/02/2014,BP 08BE,Pigeonpea,0.0,0.6
25/02/2014,BL 02AWN,Sorghum,,0.0
25/02/2014,BL 02AWN LATE,Sorghum,,0.0
25/02/2014,BL 02BE,Sorghum,,2.0
25/02/2014,BL 02BW,Sorghum,,2.0
25/02/2014,BP 02B,Maize,,0.0
25/02/2014,BP 02A,Maize,,0.0
26/02/2014,BM 16BEW,Pearl millet,,0.0
26/02/2014,BM 16BE,Sorghum,,0.0
26/02/2014,BM 16CE,Sorghum,,0.0
26/02/2014,BM 01BIS02,Pearl millet,,0.0
26/02/2014,BM 08AW,Sorghum,,0.0
26/02/2014,BM 08AE,Sorghum,,0.0
26/02/2014,BIL 06B,Maize,,0.0
26/02/2014,BIL 06A,Maize,,0.0
26/02/2014,BS 07A,Maize,,0.0
26/02/2014,BM 17C,Maize,,0.0
26/02/2014,BM 15CE,Pearl millet,,0.0
26/02/2014,BM 15CW,Maize,,0.0
26/02/2014,BM 15AE,Pearl millet,,0.0
26/02/2014,BS 07C,Maize,,0.0
26/02/2014,BS 07B,Maize,,0.0
26/02/2014,BS 03CIS04,Sorghum,,0.0
26/02/2014,BS 03CIS02,Pearl millet,,0.0
26/02/2014,BIL 02C,Maize,,2.0
26/02/2014,BIL 07AS01,Sorghum,,0.0
27/02/2014,Q01C1S,Sorghum,,0.0
27/02/2014,Q01C1N,Sorghum,,0.0
27/02/2014,Q01C2N,Maize,,0.0
27/02/2014,Q01C2S,Pearl millet,,0.0
27/02/2014,Q01E1S,Maize,,0.0
27/02/2014,Q01E1MI,Pearl millet,,0.0
27/02/2014,Q01E1N,Sorghum,,0.0
27/02/2014,RM 01AIS03,Pearl millet,,0.0
27/02/2014,RM 01AIS02,Sorghum,,0.0
27/02/2014,RM 18CSW,Groundnut,0.0,0.0
27/02/2014,RL 19E,Sorghum,,0.0
27/02/2014,RP 10A,Pearl millet,,0.0
27/02/2014,RP 10B,Pearl millet,,0.0
27/02/2014,RP 10C,Pearl millet,,0.0
27/02/2014,RCE 03A,Pearl millet,,0.0
27/02/2014,RCE 03A,Maize,,0.0
27/02/2014,RP 06A,Sorghum,,7.0
27/02/2014,RP 06C,Sorghum,,4.0
27/02/2014,RP 07A,Pearl millet,,0.0
27/02/2014,RP 07CN LATE,Pearl millet,,0.0
27/02/2014,RP 07CS EARLY,Pearl millet,,0.0
27/02/2014,RP 08A,Groundnut,0.0,0.0
27/02/2014,RM 01BW,Maize,,0.0
27/02/2014,RP 13CS,Sorghum,,0.0
27/02/2014,RP 13CS,Maize,,0.0
28/02/2014,BW 07ABC,Safflower,0.0,0.1
28/02/2014,RCE 12B,Sorghum,,3.0
28/02/2014,RL 18B,Maize,,0.0
28/02/2014,BW 02B2E,Chickpea,1.2,0.0
28/02/2014,BW 02B2MI,Pigeonpea,2.8,0.2
28/02/2014,BW 02A2MI,Pigeonpea,2.4,0.0
28/02/2014,BW 02A2E,Chickpea,1.4,0.2
03/03/2014,RCW 01IS03E,Sorghum,,0.0
03/03/2014,RCW 19AIS02N,Sorghum,,0.0
03/03/2014,RCW 19AIS02MI,Sorghum,,0.0
03/03/2014,RCW 19AIS02S,Sorghum,,0.0
03/03/2014,RCW 19AIS03,Pearl millet,,0.0
03/03/2014,RCW 17C2S,Pigeonpea,0.0,0.0
03/03/2014,RCW 17C2S,Sorghum,,0.0
03/03/2014,RCW 17B1,Pigeonpea,3.4,2.2
03/03/2014,ROS,Sorghum,,0.0
03/03/2014,ROS,Pearl millet,,0.0
03/03/2014,ROS,Chickpea,0.0,3.0
03/03/2014,ROS LATE,Groundnut,0.0,0.0
03/03/2014,ROS,Groundnut,0.0,0.0
03/03/2014,ROS LATE,Sorghum,,0.0
03/03/2014,ROS CIMMYT,Maize,,0.0
03/03/2014,RCW 18BEN,Maize,,0.0
03/03/2014,RCW 18BEM,Sorghum,,0.0
03/03/2014,RCW 18BES,Pearl millet,,0.0
03/03/2014,RCE 06N,Pigeonpea,0.0,0.0
03/03/2014,RCW 13A,Maize,,0.0
03/03/2014,RCW 14A,Maize,,0.0
03/03/2014,RCE 07,Pearl millet,,0.0
03/03/2014,RCE 01S,Chickpea,0.0,0.6
03/03/2014,RCE 01N,Groundnut,0.0,0.0
03/03/2014,RCE 03A,Maize,,1.0
03/03/2014,RCE 03A,Pearl millet,,2.0
03/03/2014,RCE 16,Groundnut,0.0,0.2
03/03/2014,RCE 12B,Sorghum,,3.0
03/03/2014,BIL 07AS01,Sorghum,,0.0
04/03/2014,BP 04CW,Sorghum,,0.0
04/03/2014,BP 04CWE,Sorghum,,0.0
04/03/2014,BP 04BW,Sorghum,,0.0
04/03/2014,BP 06AW,Sorghum,,0.0
04/03/2014,BP 11BE,Sorghum,,0.0
04/03/2014,BP 08BM,Pigeonpea,0.0,0.0
04/03/2014,BP 12ALATE,Chickpea,0.0,0.2
04/03/2014,BP 08A LATE,Chickpea,0.0,0.2
04/03/2014,BP 01IS06,Pearl millet,,0.0
04/03/2014,RP 01AN,Sorghum,,0.0
04/03/2014,BP 02B,Maize,,0.0
04/03/2014,BP 02A,Maize,,0.0
04/03/2014,BP 14A,Pigeonpea,0.0,0.2
04/03/2014,BP 13AE,Chickpea,0.0,0.4
04/03/2014,BP 13AE,Cowpea,0.0,0.0
07/03/2014,BS 07C,Maize,,0.0
04/03/2014,BP 08AE,Chickpea,0.0,1.2
04/03/2014,RP 03A,Groundnut,0.0,0.0
06/03/2014,RP 10B,Pearl millet,,0.0
06/03/2014,RP 10C,Pearl millet,,0.0
06/03/2014,RP 18,Sorghum,,0.0
06/03/2014,BIL 07AS01,Sorghum,,0.0
06/03/2014,RP 07B,Pearl millet,,0.0
06/03/2014,RP 08C,Groundnut,0.0,0.0
07/03/2014,BS 03CIS04,Sorghum,,0.0
07/03/2014,BS 03CIS02,Pearl millet,,0.0
07/03/2014,BIL 02C,Maize,,0.0
07/03/2014,BM 01BIS02,Pearl millet,,0.0
07/03/2014,RP 11B,Pearl millet,,0.0
07/03/2014,BIL 02B,Sorghum,,0.0
07/03/2014,BIL 06A,Maize,,0.0
07/03/2014,BW 02A2W,Groundnut,2.4,1.2
07/03/2014,BW 02B2W,Groundnut,2.2,0.0
07/03/2014,BW 02B2MI,Pigeonpea,4.4,0.0
07/03/2014,BW 02B2E,Chickpea,1.8,0.2
07/03/2014,BW 02A2E,Chickpea,1.6,0.0
07/03/2014,BW 02B2MI,Pigeonpea,3.6,0.2
07/03/2014,RM 01AIS03,Pearl millet,,0.0
07/03/2014,RM 18CSW,Groundnut,0.8,0.0
07/03/2014,RL 33IS01,Pearl millet,,0.0
07/03/2014,RL 19E,Sorghum,,0.0
10/03/2014,RCW 01IS01E,Pearl millet,,0.0
10/03/2014,RCW 01IS01W,Sorghum,,0.0
10/03/2014,RCW 01IS03E,Sorghum,,0.0
10/03/2014,RCW 19AIS02N,Sorghum,,0.0
10/03/2014,RCW 19AIS02MI,Sorghum,,0.0
10/03/2014,RCW 19AIS02S,Sorghum,,0.0
10/03/2014,RCW 19AIS03,Pearl millet,,0.0
10/03/2014,RCW 17B1,Pigeonpea,1.4,0.4
10/03/2014,RCW 17C2S,Sorghum,,0.0
10/03/2014,RCW 17C2MI,Pigeonpea,0.4,0.2
10/03/2014,RCW 18C,Groundnut,0.0,0.0
10/03/2014,RCW 18BE,Pearl millet,,0.0
10/03/2014,RCW 18BE(M),Sorghum,,0.0
10/03/2014,RCW 18BE(N),Maize,,0.0
10/03/2014,ROS CIMMYT,Maize,,0.0
10/03/2014,ROS,Pearl millet,,0.0
10/03/2014,ROS LATE,Groundnut,0.0,0.0
